image_source,product_name,product_category,price,skin_tone,lip_shape
https://imagesmfl.s3.amazonaws.com/lipstick_images/1.jpeg,Bentong Ginger Powder 100gm 1s,SOON THYE HANG,RM58.00,Dark,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/2.jpeg,Infallible Matte Resistance Pink 210 Tropical Vacay,L'OREAL PARIS MAKEUP,RM47.53,Light,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/3.jpeg,Pout Bomb Plumping Gloss Candy 4.6ml,REVOLUTION,RM44.91,Dark,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/4.jpeg,Filter Finish Lip Crème Espresso Nude1.8ml,REVOLUTION,RM44.91,Dark,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/5.jpeg,Filter Finish Lip Crème Chai Nude 1.8ml,REVOLUTION,RM44.91,Light,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/6.jpeg,Liquid Matte VM04 1's,IN2IT,RM14.34,Light,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/7.jpeg,Cherry Makes Cheerful Lip Velvet 04,BARE N BLISS,RM32.90,Dark,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/8.jpeg,Cherry Makes Cheerful Lip Velvet 03,BARE N BLISS,RM32.90,Medium,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/9.jpeg,Ultra HD Matte Lipcolor 660 Romance 1's,REVLON,RM42.90,Dark,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/10.jpeg,Lip2Cheek Flush 01 H.Peach,SILKYGIRL,RM26.91,Dark,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/11.jpeg,Glasting Melting Balm 03 Sorbet Balm,ROM&ND,RM59.00,Dark,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/12.jpeg,Glasting Melting Balm 05 Nougat Sand,ROM&ND,RM59.00,Dark,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/13.jpeg,Glasting Melting Balm 07 Mauve Whip,ROM&ND,RM59.00,Light,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/14.jpeg,Exclusive Matte Lip Cream 09 Mauve On 1's,WARDAH,RM26.90,Dark,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/15.jpeg,Exclusive Matte Lip Cream 06 Feeling Red 1's,WARDAH,RM26.90,Medium,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/16.jpeg,Simplicity Cotton Lip Clay O146 Nude Latte,Y.O.U,RM24.90,Light,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/17.jpeg,Glasting Water Gloss 00 Meteor Track,ROM&ND,RM52.70,Medium,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/18.jpeg,Magic Potion 06 Sassy 5.5 ml,EMINA,RM19.70,Medium,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/19.jpeg,Glossy Stain 02 Apple Shower 3 g,EMINA,RM22.50,Medium,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/20.jpeg,Creamatte 14 Gingerale 5.5 gr,EMINA,RM11.82,Medium,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/21.jpeg,Creamatte 07 Tumbleweed 5.5 gr,EMINA,RM11.82,Light,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/22.jpeg,Creamatte 13 Beet Bites 5.5 gr,EMINA,RM11.82,Light,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/23.jpeg,Watery Tint Lip 02 Coral Red,CEZANNE,RM29.94,Medium,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/24.jpeg,Watery Tint Lip 03 Beige Brown,CEZANNE,RM29.94,Medium,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/25.jpeg,Scented Roll On Lip Gloss - Mint 5.9ml,BLOSSOM,RM43.90,Light,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/26.jpeg,Ink Velvet Ad 08 Sellout Red,PERIPERA,RM44.10,Light,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/27.jpeg,Ink Velvet Ad 02 Celeb Deep Rose,PERIPERA,RM44.10,Light,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/28.jpeg,Ink Velvet Ad 01 Good Brick,PERIPERA,RM44.10,Dark,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/29.jpeg,Lip2Cheek Flush 04 P.Love,SILKYGIRL,RM26.91,Dark,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/30.jpeg,Glasting Melting Balm 15 Pecan Brew,ROM&ND,RM59.00,Dark,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/31.jpeg,Glasting Melting Balm 14 Dear Apple,ROM&ND,RM59.00,Medium,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/32.jpeg,Ink Glasting Lip Gloss 02 Edge Nude,PERIPERA,RM59.00,Dark,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/33.jpeg,Iced Tea Watery Lip Gloss 12,JUDYDOLL,RM39.90,Medium,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/34.jpeg,Iced Tea Watery Lip Gloss 11,JUDYDOLL,RM39.90,Medium,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/35.jpeg,Iced Tea Watery Lip Gloss B10,JUDYDOLL,RM39.90,Dark,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/36.jpeg,Iced Tea Watery Lip Gloss N05,JUDYDOLL,RM39.90,Medium,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/37.jpeg,Iced Tea Watery Lip Gloss C02,JUDYDOLL,RM39.90,Dark,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/38.jpeg,Iced Tea Watery Lip Gloss N01,JUDYDOLL,RM39.90,Dark,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/39.jpeg,Infallible Matte Resistance Nude 105 Breakfast In Bed,L'OREAL PARIS MAKEUP,RM47.53,Light,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/40.jpeg,Chiffon Signature Lip 222 I Impassion,L'OREAL PARIS MAKEUP,RM41.93,Dark,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/41.jpeg,Chiffon Signature Lip 225 I Grasp,L'OREAL PARIS MAKEUP,RM41.93,Light,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/42.jpeg,Chiffon Signature Lip 221 I Reach Out,L'OREAL PARIS MAKEUP,RM41.93,Dark,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/43.jpeg,Pout Bomb Plumping Gloss Kiss 4.6ml,REVOLUTION,RM44.91,Dark,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/44.jpeg,Filter Finish Lip Crème Caramel Syrup 1.8ml,REVOLUTION,RM44.91,Light,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/45.jpeg,Filter Finish Lip Crème Burnt Cinnamon 1.8ml,REVOLUTION,RM44.91,Light,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/46.jpeg,Filter Finish Lip Crème Frappucino Nude 1.8ml,REVOLUTION,RM44.91,Dark,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/47.jpeg,Megalast  Lock n' Shine Lip Color Red-y-for me,WET N WILD,RM36.90,Medium,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/48.jpeg,Megalast  Lock n' Shine Lip Color Pinky Promise,WET N WILD,RM36.90,Light,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/49.jpeg,Megalast  Lock n' Shine Lip Color LA Pink,WET N WILD,RM36.90,Medium,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/50.jpeg,Megalast  Lock n' Shine Lip Color Shining Hibiscus,WET N WILD,RM36.90,Medium,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/51.jpeg,Megalast  Lock n' Shine Lip Color Irresistible,WET N WILD,RM36.90,Medium,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/52.jpeg,Kuromi Glasting Water Gloss 00 Meteo Track,ROM&ND,RM62.00,Light,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/53.jpeg,Liquid Matte VM01 1's,IN2IT,RM14.34,Medium,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/54.jpeg,Liquid Matte VM03 1's,IN2IT,RM14.34,Light,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/55.jpeg,Cherry Makes Cheerful Lip Velvet 05,BARE N BLISS,RM32.90,Medium,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/56.jpeg,Berry Makes Comfort Lip Matte 04,BARE N BLISS,RM32.90,Dark,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/57.jpeg,Berry Makes Comfort Lip Matte 02,BARE N BLISS,RM32.90,Dark,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/58.jpeg,Berry Makes Comfort Lip Matte 01,BARE N BLISS,RM32.90,Light,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/59.jpeg,Lip2Cheek Flush 02 Td.Rose,SILKYGIRL,RM26.91,Dark,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/60.jpeg,Lush & Lustrous Jojoba Oil-Infused LG R61 Rich,BINTI'S,RM17.90,Dark,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/61.jpeg,Lush & Lustrous Jojoba Oil-Infused LG C61 Classic,BINTI'S,RM17.90,Medium,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/62.jpeg,Matte Junkie Lip Cream GL02 Glamour 1's,SILKYGIRL,RM26.01,Light,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/63.jpeg,Lasting Mega Matte Liq Lip 810 Plum This Show,RIMMEL,RM33.91,Medium,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/64.jpeg,Lasting Mega Matte Liq Lip 709 Strapless,RIMMEL,RM33.91,Medium,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/65.jpeg,Lasting Mega Matte Liq Lip 700 Be My Baby,RIMMEL,RM33.91,Medium,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/66.jpeg,Lasting Mega Matte Liq Lip 500 Fire Starter,RIMMEL,RM33.91,Medium,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/67.jpeg,Lasting Mega Matte Liq Lip 210 Rose & Shine,RIMMEL,RM33.91,Medium,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/68.jpeg,Lasting Mega Matte Liq Lip 200 Pink Blink,RIMMEL,RM33.91,Medium,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/69.jpeg,Lasting Mega Matte Liq Lip 110 Blush,RIMMEL,RM33.91,Medium,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/70.jpeg,Ink Airy Velvet 030 Wake Up Cherry,PERIPERA,RM49.00,Light,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/71.jpeg,Ink Airy Velvet 029 What Are You Fig,PERIPERA,RM49.00,Dark,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/72.jpeg,Ink Airy Velvet 026 Apricot Peach,PERIPERA,RM49.00,Medium,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/73.jpeg,Misty Matte Lip Cream 04 Poppy 2.2g,DAZZLE ME,RM14.50,Medium,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/74.jpeg,Lasting Finish Provocalips 440 Maroon Swoon,RIMMEL,RM49.90,Medium,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/75.jpeg,Lasting Finish Provocalips 500 Kiss The Town Red,RIMMEL,RM49.90,Medium,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/76.jpeg,Lasting Finish Provocalips 310 Pouting Pink,RIMMEL,RM49.90,Medium,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/77.jpeg,Argan Wonder Lipstick Plum Paradise AWL01,SIMPLYSITI,RM37.90,Medium,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/78.jpeg,Argan Wonder Lipstick Lovely Pink AWL02,SIMPLYSITI,RM30.32,Dark,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/79.jpeg,Fresh Colour Lips & Cheek Colour Dusty Rose FLC02,SIMPLYSITI,RM21.54,Dark,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/80.jpeg,Facefinity Smooth 2Way Foundation Warm PFE301,IN2IT,RM43.11,Medium,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/81.jpeg,ColorStay Suede Ink Lipstick 002 No Rules,REVLON,RM45.90,Dark,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/82.jpeg,Lip Color Shield 02,CEZANNE,RM34.93,Light,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/83.jpeg,Lip Color Shield 01,CEZANNE,RM34.93,Medium,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/84.jpeg,Watery Tint Lip Matte M2,CEZANNE,RM29.94,Light,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/85.jpeg,Fix Bar 03 Milk Caramel,ETUDE HOUSE,RM51.10,Light,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/86.jpeg,Lush & Classy Matte Lip Color P64 Prestige,BINTI'S,RM17.90,Medium,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/87.jpeg,Fresh Colour Moist Lipstick Dessert Taupe FCM08,SIMPLYSITI,RM32.90,Dark,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/88.jpeg,Fix Bar 05 Mauve Pink,ETUDE HOUSE,RM51.10,Light,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/89.jpeg,Fix Bar 04 Coral Rose,ETUDE HOUSE,RM51.10,Medium,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/90.jpeg,Fix Bar 02 Clear Berry,ETUDE HOUSE,RM51.10,Light,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/91.jpeg,Fix Bar 01 Lively Red,ETUDE HOUSE,RM51.10,Light,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/92.jpeg,Soft Matte Lip Cream Manila,MIKASERIES,RM39.90,Light,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/93.jpeg,Soft Matte Lip Cream Cairo,MIKASERIES,RM39.90,Light,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/94.jpeg,Soft Matte Lip Cream Oslo,MIKASERIES,RM39.90,Dark,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/95.jpeg,Soft Matte Lip Cream Dubai,MIKASERIES,RM39.90,Light,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/96.jpeg,Glossip Girl Lip Cream 01 Nudeze 2g,DAZZLE ME,RM14.50,Light,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/97.jpeg,Ink Velvet 36 Active Coral,PERIPERA,RM44.10,Light,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/98.jpeg,Ink Velvet 38 Bright Pink,PERIPERA,RM44.10,Dark,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/99.jpeg,Ink Velvet 35 Spring Salmon,PERIPERA,RM44.10,Light,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/100.jpeg,Ink Velvet 37 Enjoy Mute,PERIPERA,RM44.10,Light,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/101.jpeg,Timeless Matte Lipstick Classy Amber TLP02,SIMPLYSITI,RM28.72,Dark,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/102.jpeg,Timeless Matte Lipstick Modest Coral TLP03,SIMPLYSITI,RM28.72,Dark,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/103.jpeg,Lip Monster Souffle Matte M04,KATE,RM48.09,Dark,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/104.jpeg,Lip Monster Souffle Matte M03,KATE,RM61.83,Light,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/105.jpeg,Lip Monster Souffle Matte M01,KATE,RM61.83,Dark,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/106.jpeg,Lip Monster Souffle Matte M02,KATE,RM61.83,Dark,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/107.jpeg,Velvet Love Lip Color C07 Cyra,BT'S,RM13.90,Light,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/108.jpeg,Ink Mood Matte Tint #14 Make Up Chili,PERIPERA,RM39.20,Dark,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/109.jpeg,Dewy Ful Water Tint 03 If Rose,ROM&ND,RM59.00,Light,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/110.jpeg,16H 2in1 Longlasting Lip Colour No. 31,DERMACOL,RM49.90,Medium,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/111.jpeg,Whoops! Matte Lip Cream P06 Party On,BT'S,RM13.90,Dark,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/112.jpeg,Whoops! Matte Lip Cream B04 Bite Me,BT'S,RM13.90,Medium,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/113.jpeg,Whoops! Matte Lip Cream R03 Rock It,BT'S,RM13.90,Light,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/114.jpeg,Ink Airy Velvet 023 In The PeachLight,PERIPERA,RM49.00,Dark,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/115.jpeg,Ink Airy Velvet 024 Heavenly Peach,PERIPERA,RM49.00,Light,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/116.jpeg,Ink Airy Velvet 022 Center Peach,PERIPERA,RM49.00,Medium,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/117.jpeg,Ink Airy Velvet 021 Fluffy Peach,PERIPERA,RM49.00,Light,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/118.jpeg,Ink Mood Matte Tint 08 Smoky Coral,PERIPERA,RM39.20,Dark,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/119.jpeg,Juicy Lasting Tint 20 Dark Coconut,ROM&ND,RM62.00,Dark,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/120.jpeg,Dewy Ful Water Tint 06 Thulian,ROM&ND,RM59.00,Medium,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/121.jpeg,Glasting Water Tint 04 Vintage Ocean,ROM&ND,RM62.00,Light,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/122.jpeg,Blur Fudge Tint 10 Fudge Red,ROM&ND,RM59.00,Dark,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/123.jpeg,Juicy Lasting Tint 21 Deep Sangria,ROM&ND,RM62.00,Medium,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/124.jpeg,Blur Fudge Tint 07 Cool Rose Up,ROM&ND,RM59.00,Dark,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/125.jpeg,Juicy Lasting Tint 24 Peeling Angdoo,ROM&ND,RM62.00,Dark,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/126.jpeg,Juicy Lasting Tint 13 Eat Dotori,ROM&ND,RM62.00,Light,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/127.jpeg,Dewy Ful Water Tint 01 In Coral,ROM&ND,RM59.00,Dark,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/128.jpeg,Blur Fudge Tint 09 Coral Jubilee,ROM&ND,RM59.00,Light,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/129.jpeg,Glasting Water Tint 08 Rose Stream,ROM&ND,RM62.00,Dark,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/130.jpeg,Dewy Ful Water Tint 07 Cherry Way,ROM&ND,RM59.00,Medium,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/131.jpeg,Milk Tea Velvet Tint 07 Rose Tea,ROM&ND,RM49.60,Dark,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/132.jpeg,Zero Velvet Tint 17 Toasty Nude,ROM&ND,RM49.60,Light,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/133.jpeg,Zero Matte Lipstick 02 All That Jazz,ROM&ND,RM55.00,Light,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/134.jpeg,Juicy Lasting Tint 22 Pomelo Skin,ROM&ND,RM62.00,Medium,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/135.jpeg,Zero Velvet Tint 04 Burnt Heart,ROM&ND,RM49.60,Dark,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/136.jpeg,Blur Fudge Tint 05 Bibi Candy,ROM&ND,RM59.00,Dark,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/137.jpeg,Zero Matte Lipstick 09 Shell Nude,ROM&ND,RM55.00,Medium,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/138.jpeg,Zero Velvet Tint 02 Joyful,ROM&ND,RM49.60,Dark,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/139.jpeg,Glasting Water Gloss 01 Sanho Crush,ROM&ND,RM52.70,Dark,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/140.jpeg,Glasting Water Tint 05 Rose Splash,ROM&ND,RM62.00,Light,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/141.jpeg,Juicy Lasting Tint 11 Pink Pumpkin,ROM&ND,RM62.00,Dark,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/142.jpeg,Dewy Ful Water Tint 08 Berry Divine,ROM&ND,RM59.00,Dark,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/143.jpeg,Blur Fudge Tint 03 Musky,ROM&ND,RM59.00,Medium,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/144.jpeg,Zero Velvet Tint 03 Persired,ROM&ND,RM49.60,Medium,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/145.jpeg,Zero Velvet Tint 08 Icy,ROM&ND,RM49.60,Light,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/146.jpeg,Zero Velvet Tint 22 Grain Nude,ROM&ND,RM49.60,Dark,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/147.jpeg,Milk Tea Velvet Tint 08 Earl Grey Tea,ROM&ND,RM49.60,Dark,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/148.jpeg,Juicy Lasting Tint 18 Mulled Peach,ROM&ND,RM62.00,Dark,Normal
https://imagesmfl.s3.amazonaws.com/lipstick_images/149.jpeg,Juicy Lasting Tint 19 Almond Rose,ROM&ND,RM62.00,Light,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/150.jpeg,Zero Velvet Tint 19 Earl Grey Shawl,ROM&ND,RM49.60,Light,Full
https://imagesmfl.s3.amazonaws.com/lipstick_images/151.jpeg,Blur Fudge Tint 08 Current Jam,ROM&ND,RM59.00,Medium,Thin
https://imagesmfl.s3.amazonaws.com/lipstick_images/152.jpeg,Zero Matte Lipstick 07 Envy Me,ROM&ND,RM55.00,Light,Normal
